Geo_FIPS,total_pop,pop_under18_per,pop_over65_per,pop_65_alone_per,pop_male_per,chd_dec,diabetes_dec,phlth_dec,popdens,housing_dens,canopy_per,veg_per,imperv_per,mtemp_16_20,pop_edu_per,pop_renter_per,cogdif_per,pop_foreignb_per,lep_per,pop_bipoc_per,sensitivity,exposure,adaptcap,hvi,sens_pct,exp_pct,adcap_pct,hvi_pct
41051003602,7274,0.1765191092,0.0820731372,0.4271356784,0.4390981578,0.031,0.059,0.088,8958.046759,3450.707591,0.2326891059,0.0244100895,0.5868266884,84,0.4405514072,0.2654660434,0.05170675501,0.07327467693,0.01696621136,0.2996975529,-1.539533714,-0.01807854799,-1.126469977,-2.684082239,24.87309645,43.14720812,15.73604061,19.79695431
41051003603,1802,0.1653718091,0.1698113208,0.2679738562,0.5310765816,0.046,0.082,0.109,6700.972251,2580.729602,0.2323231593,0.08888888889,0.5242333333,83,0.4815063887,0.1259711432,0.06358728254,0.1104328524,0.03985932005,0.307436182,0.3196821152,-0.7921303387,-1.350620658,-1.823068881,55.83756345,24.36548223,11.16751269,32.48730964
41051003701,4393,0.1450034145,0.1384020032,0.5180921053,0.4600500797,0.047,0.084,0.118,8051.278048,3691.161846,0.1924586022,0.01952410006,0.674643075,85,0.5158435627,0.4106533121,0.05374233129,0.1415888914,0.02652963671,0.4661962213,0.9805884392,0.5287707495,-0.3348953928,1.174463796,68.02030457,69.54314721,42.1319797,64.46700508
41051003702,2792,0.145773639,0.1314469914,0.2288828338,0.4308739255,0.036,0.068,0.096,9241.257646,3574.698516,0.2755288955,0.06150583245,0.5637009544,84,0.3725663717,0.3832378223,0.03757440476,0.08846704871,0,0.2911891117,-1.281682035,0.01476039039,-0.5926441246,-1.859565769,29.94923858,46.70050761,32.48730964,31.97969543
41051003801,2704,0.1564349112,0.1124260355,0.3782894737,0.4907544379,0.035,0.06,0.098,5944.592418,2825.000465,0.1975818823,0.03843364757,0.6427121102,85,0.4546678636,0.3313609467,0.0444530344,0.04400887574,0.004252029378,0.2814349112,-1.350421767,0.143992971,-0.9691262764,-2.175555073,27.91878173,53.29949239,19.2893401,25.38071066
41051003802,3811,0.1201784309,0.09839937024,0.2,0.4741537654,0.034,0.055,0.092,8901.251652,3564.237738,0.1688141764,0,0.6733766234,85,0.447172619,0.4216741013,0.01711956522,0.07268433482,0.01005434783,0.2673838887,-2.782071544,0.6133140677,0.0549865817,-2.113770895,11.16751269,73.60406091,55.83756345,26.39593909
41051003803,4387,0.1486209255,0.1089582858,0.1778242678,0.4909961249,0.034,0.059,0.097,9372.902541,3997.424357,0.2210598381,0,0.6275365497,85,0.3771149986,0.4725324823,0.03898865784,0.07932527923,0.0179584121,0.2635058126,-2.24803002,0.55571724,-0.106815789,-1.799128569,15.73604061,71.57360406,49.23857868,32.99492386
41051003902,3679,0.183745583,0.112258766,0.2590799031,0.5229681979,0.038,0.059,0.096,8987.717892,3483.687337,0.2466781963,0.03821656051,0.5643710191,84,0.4012474012,0.2666485458,0.044489093,0.1060070671,0,0.2516988312,-1.369194034,-0.03996896796,-0.8328801797,-2.242043181,26.9035533,41.62436548,26.9035533,24.87309645
41051003903,3471,0.1351195621,0.1351195621,0.0447761194,0.53673293,0.038,0.068,0.108,8635.927208,3112.516548,0.2858744473,0.08396421198,0.5032897454,85,0.5355172414,0.335926246,0.09487723553,0.1100547393,0.02152167323,0.3007778738,-2.093369029,0.2464166495,-0.9135314587,-2.760483838,17.76649746,59.39086294,22.33502538,17.25888325
41051003904,4131,0.1738077947,0.07213749697,0.5906040268,0.528201404,0.038,0.068,0.108,9426.637434,3751.486793,0.2186290045,0.004524886878,0.5689064857,84,0.4767663908,0.1972887921,0.05120084455,0.04212055192,0.005806281341,0.3413217139,-0.6056504253,0.01301732205,-1.74007142,-2.332704523,39.59390863,46.1928934,4.568527919,22.84263959
41051004002,6524,0.1080625383,0.07219497241,0.2377919321,0.4710300429,0.031,0.045,0.093,8941.682371,2294.355654,0.1772828297,0.05189620758,0.4312660393,85,0.402006689,0.2654812998,0.05476381105,0.06790312692,0.004163330665,0.3238810546,-3.533168201,0.1546687518,-1.46363534,-4.84213479,6.091370558,54.31472081,8.629441624,4.568527919
41051004003,8222,0.3004135247,0.08708343469,0.1927374302,0.5439065921,0.046,0.084,0.145,12564.17509,4445.291334,0.2394766373,0.05853658537,0.5666780488,84,0.7014452584,0.5745560691,0.05059868675,0.1859644855,0.02671461598,0.557285332,1.322447981,0.5907065508,0.8730738156,2.786228348,72.08121827,73.0964467,75.12690355,81.21827411
41051004102,5380,0.1434944238,0.106133829,0.5183887916,0.4916356877,0.045,0.067,0.11,8143.644157,3522.353151,0.2190028164,0.04394693201,0.5004353234,84,0.4844167409,0.2895910781,0.03984391045,0.07286245353,0.02115424112,0.2208178439,-0.1922367088,-0.2108789062,-0.4834485185,-0.8865641335,47.20812183,37.05583756,36.54822335,44.67005076
41051004103,4717,0.2013991944,0.09115963536,0.5302325581,0.5107059572,0.041,0.071,0.122,4141.596323,1553.208373,0.1976116831,0.1252105559,0.5968978102,86,0.5390532544,0.2743269027,0.05163669894,0.1202035192,0.003676470588,0.394742421,0.3522649312,0.335585845,-0.8808482944,-0.1929975182,56.34517766,61.4213198,26.39593909,54.31472081
41051004104,3585,0.3344490934,0.05913528591,0.2028301887,0.5179916318,0.041,0.071,0.122,2748.783633,1036.640299,0.1350306102,0.08734939759,0.6235,86,0.7345735027,0.7472803347,0.08186592524,0.1294281729,0.04510349089,0.630404463,0.6078419326,0.1515627207,0.6788349352,1.438239589,61.4213198,53.8071066,72.58883249,68.02030457
41051004200,4177,0.1314340436,0.0677519751,0.480565371,0.5142446732,0.034,0.058,0.102,6338.17627,2931.615167,0.141629086,0.02520677432,0.6071248523,83,0.4764758765,0.5848695236,0.07440925088,0.04979650467,0.006517924292,0.1963131434,-2.076133522,-0.6700689112,0.008550022523,-2.737652411,18.78172589,26.39593909,52.79187817,18.78172589
41051004300,1024,0.15625,0.1455078125,0.2281879195,0.501953125,0.046,0.069,0.105,262.6201908,125.1549347,0.5852432653,0.6124980073,0.2327205484,77,0.37485172,0.0986328125,0.04559270517,0.1435546875,0,0.095703125,-0.4596889593,-4.26644472,-0.8195270036,-5.545660683,41.62436548,1.015228426,27.91878173,3.045685279
41051004500,2815,0.1097690941,0.1040852575,0.252559727,0.508348135,0.033,0.05,0.08,4816.059912,2609.055547,0.1772942805,0.08155844156,0.6921402597,87,0.2114024136,0.5065719361,0.1114348143,0.1325044405,0,0.2124333925,-3.166379352,1.062113674,-0.9543986077,-3.058664286,9.137055838,84.7715736,19.79695431,14.21319797
41051004601,3442,0.1740267286,0.2600232423,0.2167597765,0.5453224869,0.046,0.064,0.086,5830.251776,2674.59836,0.6197802322,0.5838603592,0.2039261321,79,0.1863851474,0.1292852992,0.02332003682,0.11737362,0.005523166616,0.1217315514,0.666843564,-2.592229278,-1.089792905,-3.015178619,63.45177665,8.629441624,17.25888325,15.2284264
41051004602,2091,0.2419894787,0.1764705882,0.1815718157,0.5035868006,0.043,0.061,0.082,4448.682021,1785.004407,0.5359888977,0.3865546218,0.2836716225,80,0.15234375,0.1640363462,0.02159718734,0.07364897178,0,0.1305595409,0.2168887773,-2.637501556,-1.400117004,-3.820729783,53.8071066,8.121827411,10.15228426,8.629441624
41051004700,4652,0.1190885641,0.07846087704,0.498630137,0.5380481513,0.027,0.041,0.073,17756.39216,9675.935969,0.2579526468,0.02651515152,0.6499747475,84,0.2251001335,0.7203353396,0.03238583411,0.1668099742,0,0.2295786758,-3.378614021,1.846401848,1.250276678,-0.2819354955,7.106598985,92.3857868,84.7715736,51.77664975
41051004800,2788,0.0387374462,0.0606169297,0.3846153846,0.4791965567,0.029,0.044,0.085,23990.93406,17244.55949,0.2333151487,0,0.7885217391,85,0.3448430493,0.8339311334,0.05471562275,0.05487804878,0,0.2083931133,-4.432318535,4.083984268,0.9192912141,0.5709569472,2.538071066,98.47715736,77.66497462,60.40609137
41051004901,2469,0.06723369785,0.1883353584,0.6408602151,0.4726609964,0.035,0.053,0.087,20376.80857,13609.29823,0.1577905808,0,0.8526011561,86,0.2219604147,0.7452409883,0.007835051546,0.1271769947,0.01773195876,0.3110571081,-0.9288248878,3.907358024,1.251046789,4.229579925,33.50253807,96.44670051,85.27918782,89.84771574
41051004902,2597,0.02348864074,0.06738544474,0.7885714286,0.4077782056,0.035,0.053,0.087,32103.61635,22004.0189,0.2482688477,0.02057613169,0.7516460905,82,0.3960546282,0.9441663458,0.07176656151,0.08509819022,0,0.32922603,-2.349414321,4.293599616,1.096616172,3.040801468,14.72081218,98.98477157,79.18781726,81.72588832
41051005001,2805,0.0495543672,0.08520499109,0.280334728,0.5297682709,0.022,0.035,0.066,21068.82126,14751.93046,0.0762227516,0,0.9678272251,85,0.173512476,0.7233511586,0.01082251082,0.1426024955,0.001803751804,0.1953654189,-5.432358519,4.017474809,1.37582518,-0.03905853013,1.015228426,97.96954315,87.81725888,56.34517766
41051005002,712,0.03230337079,0.1151685393,0.256097561,0.518258427,0.022,0.035,0.066,4679.366329,3489.808316,0.1037706021,0,0.9207061503,86,0.2516339869,0.7654494382,0.05337078652,0.1095505618,0,0.1109550562,-5.299772952,1.03812177,1.146816646,-3.114834536,1.52284264,83.75634518,80.7106599,13.19796954
41051005101,3145,0.02257551669,0.2569157393,0.5235148515,0.4626391097,0.04,0.065,0.102,27566.27153,20449.00206,0.0624711628,0.001865671642,0.6012686567,83,0.3076663289,0.6499205087,0.02013422819,0.186327504,0,0.253100159,-0.1655310376,3.923694976,1.41468722,5.172851159,47.71573604,96.95431472,88.3248731,93.40101523
41051005102,3414,0.08084358524,0.255711775,0.1729667812,0.5117164616,0.04,0.065,0.102,26789.45414,15890.05408,0.1534972889,0,0.9417647059,85,0.1550283996,0.5351493849,0.05708966801,0.1839484476,0,0.20152314,-0.7435120786,4.720045809,0.2023327912,4.178866521,38.07106599,99.49238579,60.40609137,89.34010152
41051005103,2805,0.02638146168,0.1026737968,0.4652777778,0.6559714795,0.04,0.065,0.102,19137.48813,13508.81515,0.09974828096,0.004608294931,0.6680337942,85,0.7206049149,0.6752228164,0.1793519216,0.1037433155,0.02947598253,0.2816399287,-3.115625225,3.058002194,-0.2132332743,-0.2708563055,9.644670051,94.92385787,47.20812183,53.29949239
41051005201,1955,0,0.09104859335,0.8539325843,0.4726342711,0.039,0.055,0.096,15899.23921,11491.36829,0.1133880692,0,0.8973866667,85,0.5217925107,0.8281329923,0.1611253197,0.1007672634,0.01585677749,0.3360613811,-1.972398413,2.825357916,-0.1144875698,0.7384719337,20.81218274,93.90862944,48.73096447,60.91370558
41051005202,2456,0.0325732899,0.2214983713,0.5643382353,0.5089576547,0.039,0.055,0.096,24539.8061,17585.5288,0.2588772213,0,0.7166149068,83,0.2364464692,0.7178338762,0.03213844252,0.0907980456,0.007828594973,0.1970684039,-0.9172334926,3.157061176,0.8567092278,3.096536911,34.5177665,95.43147208,74.61928934,82.74111675
41051005500,2807,0.02600641254,0.08835055219,0.7741935484,0.5297470609,0.048,0.07,0.132,18476.89797,11539.01038,0.331076877,0.1056179775,0.5762696629,83,0.3940574769,0.8008550053,0.100036245,0.2418952618,0.05509242479,0.3544709654,-0.7224144728,1.642719212,1.569839807,2.490144546,39.08629442,91.37055838,90.35532995,78.68020305
41051005601,2708,0.0258493353,0.2751107829,0.6724832215,0.5398818316,0.037,0.052,0.104,48498.84785,35442.84339,0.2062685656,0,0.794047619,83,0.4482142857,0.8308714919,0.1440267957,0.2570162482,0.02067946824,0.2725258493,-0.1477688498,8.315813664,1.352741535,9.520786348,48.22335025,100,87.30964467,100
41051005602,3537,0.01130901894,0.01159174442,1,0.5453774385,0.037,0.052,0.104,30022.04662,7579.781632,0.1917639018,0.01570680628,0.7720157068,85,0.5772833724,0.4690415606,0.04608425219,0.1758552446,0.01159174442,0.401187447,-2.755529404,3.979210146,0.5212930108,1.744973753,11.6751269,97.46192893,68.52791878,72.58883249
41051005701,615,0.1788617886,0.05040650407,1,0.5382113821,0.037,0.051,0.082,2852.652147,974.0763427,0.1215714813,0.009501187648,0.5991805226,83,0.2897727273,0.674796748,0,0.02113821138,0,0.1967479675,-0.3542725419,-1.347170674,0.6956318016,-1.005811414,43.65482234,15.73604061,73.0964467,42.1319797
41051005702,3531,0.02917020674,0.1959784764,0.4393063584,0.5851033702,0.037,0.051,0.082,17691.78336,11964.87643,0.1715020238,0.02296211251,0.5611481056,84,0.2443453329,0.735768904,0.03269832243,0.1687907108,0.01279499574,0.1789861229,-2.436749562,2.021755792,1.612100704,1.197106934,13.19796954,93.40101523,91.87817259,65.4822335
41051005800,4760,0.1922268908,0.206092437,0.4638124363,0.5037815126,0.047,0.062,0.085,4083.213766,2053.616335,0.5805409172,0.4446026097,0.2718647687,78,0.2322338429,0.3489495798,0.04223433243,0.1493697479,0.007007233273,0.231302521,1.177326267,-3.467679079,-0.4536079272,-2.743960739,69.54314721,3.045685279,37.56345178,18.27411168
41051005901,2538,0.1513002364,0.05752561072,0.5547945205,0.5271867612,0.032,0.048,0.079,8430.686833,3906.41754,0.353888893,0.1271282633,0.5118842225,86,0.2855670103,0.7230102443,0.02444987775,0.1922773838,0.01792991035,0.3991331757,-2.445822945,0.7490329274,1.296974625,-0.3998153925,12.69035533,78.17258883,86.80203046,51.26903553
41051005902,3640,0.05054945055,0.3513736264,0.4800625489,0.5054945055,0.032,0.048,0.079,22354.66361,14782.32838,0.0627596928,0.01189060642,0.5215457788,86,0.219210174,0.7211538462,0.04527669089,0.1972527473,0.01034097261,0.2667582418,-0.0852284884,3.839465933,1.23642614,4.990663584,49.74619289,95.93908629,84.26395939,92.89340102
41051005903,3086,0.1134154245,0.1950745301,0.6827242525,0.4342190538,0.032,0.048,0.079,6893.403121,3884.519776,0.2191800177,0.1019269777,0.4290466531,86,0.1313373253,0.4834737524,0.01196990424,0.07388204796,0,0.2485418017,-0.3518721989,0.5300280984,-0.4005643797,-0.2224084802,44.16243655,70.05076142,39.59390863,53.8071066
41051006001,1445,0.1190311419,0.1903114187,0.1709090909,0.4574394464,0.039,0.058,0.084,4220.150963,2169.946135,0.7252217601,0.6543026706,0.1540949555,78,0.197978096,0.415916955,0.04529370134,0.06851211073,7.05E-04,0.2110726644,-1.362214707,-3.363890434,-0.8933955003,-5.619500642,27.41116751,3.553299492,23.85786802,2.538071066
41051006002,2566,0.2081060016,0.1539360873,0.3518987342,0.4867498051,0.041,0.058,0.085,6129.431138,2582.196048,0.4254881304,0.2351752022,0.3974932615,81,0.2343007916,0.2455183164,0.03377814846,0.07092751364,0.002919099249,0.1500389712,-0.0507695283,-1.896988628,-1.103651938,-3.051410094,50.76142132,10.65989848,16.24365482,14.72081218
41051006100,2716,0.1815169367,0.1612665685,0.09817351598,0.5018409426,0.051,0.072,0.102,4533.838863,1764.457908,0.4740242054,0.2464246425,0.3307590759,80,0.2139037433,0.1277614138,0.0242121445,0.06075110457,0,0.1557437408,-0.005015290722,-2.788323905,-1.606146639,-4.399485834,51.77664975,7.106598985,6.091370558,5.583756345
41051006200,3230,0.1743034056,0.2157894737,0.1319942611,0.5390092879,0.036,0.054,0.082,5188.588133,1966.201819,0.4027123006,0.1445233266,0.4138336714,84,0.3504911591,0.2055727554,0.02579170748,0.01609907121,0,0.1894736842,-1.059628736,-0.9455685664,-1.417930495,-3.423127798,32.99492386,21.82741117,9.137055838,11.16751269
41051006300,5655,0.1925729443,0.1481874447,0.1348448687,0.4595932803,0.033,0.049,0.082,3054.69094,917.7577202,0.6153078874,0.6308411215,0.1337912773,82,0.2529935523,0.09195402299,0.02148365773,0.0709106985,3.67E-04,0.2275862069,-1.66225023,-1.850530573,-1.762365823,-5.275146626,22.84263959,11.6751269,4.060913706,3.553299492
41051006402,6333,0.2632243802,0.1722722249,0.2749770852,0.4557081952,0.042,0.062,0.087,3416.794699,1282.984019,0.5912634057,0.5262598664,0.208202793,79,0.249159758,0.05763461235,0.02244134648,0.09016264014,0.005100306018,0.2640138955,0.9753533885,-3.138015396,-1.862790563,-4.02545257,67.51269036,5.583756345,3.553299492,7.614213198
41051006403,4164,0.1962055716,0.09702209414,0.353960396,0.4572526417,0.039,0.062,0.104,6672.231253,2743.242052,0.3694990724,0.1582491582,0.4370658971,81,0.5075757576,0.4531700288,0.04061302682,0.1491354467,0.01833927662,0.3021133525,-0.5796063959,-1.839125011,0.5172184231,-1.901512984,40.10152284,12.18274112,68.02030457,30.45685279
41051006404,3553,0.1716858992,0.2321981424,0.3503030303,0.5015479876,0.046,0.069,0.099,4913.639688,2320.598761,0.4751494457,0.2435941237,0.3826955928,84,0.3825622776,0.3360540388,0.07850863898,0.08302842668,0.01364049712,0.1646495919,1.185080224,-0.8717562055,-0.8870829299,-0.5737589116,70.05076142,22.84263959,25.38071066,48.73096447
41051006501,5921,0.2087485222,0.222935315,0.1106060606,0.4983955413,0.038,0.058,0.088,4623.457334,1934.964917,0.4742679871,0.2417962003,0.3225018505,80,0.3612818262,0.1342678602,0.05275519422,0.08596520858,0.006504065041,0.1628103361,-0.110718621,-2.786416698,-1.408400481,-4.305535801,49.23857868,7.614213198,9.644670051,6.598984772
41051006502,4730,0.1287526427,0.1141649049,0.2944444444,0.5122621564,0.034,0.052,0.09,6617.224452,3385.556696,0.3643251468,0.1121495327,0.4573130841,83,0.3932853717,0.3251585624,0.03012442698,0.100845666,0,0.2158562368,-2.405477561,-0.987019965,-0.3419613932,-3.73445892,14.21319797,20.81218274,41.62436548,9.644670051
41051006601,2700,0.1618518519,0.2485185185,0.2965722802,0.4992592593,0.047,0.063,0.09,4919.515552,2273.909411,0.471761374,0.2555618939,0.3132230462,83,0.2802926383,0.1907407407,0.04657873042,0.03333333333,0,0.08703703704,0.9054082368,-1.401506233,-1.492417433,-1.988515429,66.49746193,15.2284264,8.121827411,29.44162437
41051006602,5839,0.2031169721,0.1686932694,0.3837563452,0.4594964891,0.037,0.056,0.093,7490.504126,3317.424845,0.3396547593,0.1707142857,0.4238142857,84,0.2896502156,0.5144716561,0.04256880734,0.08888508306,0.0176146789,0.3142661415,0.1183737077,-0.3318928411,-0.2940219441,-0.5075410775,52.79187817,33.50253807,43.65482234,50.25380711
41051006701,3360,0.2348214286,0.1779761905,0.2892976589,0.4547619048,0.053,0.068,0.098,5475.194744,2152.598886,0.3865553006,0.1827016521,0.373649174,83,0.3052543786,0.2738095238,0.04784998383,0.1095238095,0.00933125972,0.2354166667,1.713861539,-1.278108425,-0.9498724787,-0.5141193648,77.15736041,17.25888325,20.30456853,49.74619289
41051006702,3308,0.2506045949,0.1777509069,0.3316326531,0.5081620314,0.047,0.065,0.103,6432.460218,2523.982274,0.42145223,0.1213497729,0.3999935107,83,0.3501864898,0.2412333736,0.03518961394,0.07285368803,0.004344919786,0.1677750907,1.472139456,-1.266754392,-0.8868414454,-0.6814563819,74.61928934,17.76649746,25.88832487,47.20812183
41051006801,2146,0.2129543336,0.2064305685,0.3566591422,0.4925442684,0.057,0.081,0.113,4187.106225,1980.388079,0.4800782392,0.2830905636,0.310468651,81,0.3183300718,0.2828518173,0.06343476019,0.09319664492,0.005673027334,0.2064305685,2.612424948,-2.339412622,-1.154820443,-0.8818081169,85.78680203,9.644670051,14.72081218,45.17766497
41051006802,3720,0.2306451613,0.1658602151,0.3354943274,0.4580645161,0.045,0.066,0.095,4629.963167,1830.826833,0.4794821039,0.2448484848,0.3158989899,81,0.3304821151,0.1887096774,0.03307392996,0.1322580645,0.0269594219,0.1728494624,1.041112419,-2.37787,-0.5418199844,-1.878577566,68.52791878,9.137055838,34.5177665,30.96446701
41051006900,2710,0.2236162362,0.1900369004,0.07961165049,0.4686346863,0.049,0.069,0.089,1599.999587,671.8817455,0.6093566948,0.6105303174,0.1949857442,79,0.2106549365,0.1191881919,0.02058383234,0.08597785978,0.007859281437,0.1265682657,0.6179345895,-3.285225873,-1.266650991,-3.933942275,61.92893401,4.060913706,13.19796954,8.121827411
41051007001,5230,0.2523900574,0.1057361377,0.4285714286,0.4562141491,0.036,0.059,0.082,5563.102399,2252.896918,0.5281737287,0.3861820057,0.315491106,79,0.1928590749,0.1256214149,0.02249408051,0.2652007648,0,0.4034416826,-0.06425389638,-2.805037065,-0.8916547541,-3.760945716,50.25380711,6.598984772,24.87309645,9.137055838
41051007002,3364,0.201843044,0.1890606421,0.1823899371,0.5273483948,0.036,0.059,0.082,381.8782949,141.104257,0.713399733,0.9217514525,0.03616777668,77,0.2035363458,0.05529131986,0.01083838062,0.1733055886,0.01785145043,0.225921522,-0.7302783642,-4.055585173,-0.9984108706,-5.784274408,38.5786802,1.52284264,18.27411168,2.030456853
41051007100,2469,0.1368975294,0.2778452815,0.2317784257,0.571891454,0.057,0.082,0.117,56.32009087,23.74613795,0.4063809605,0.8874581751,0.01704581626,82,0.5877367896,0.1915755367,0.08758223684,0.06318347509,0.002467105263,0.1530984204,1.892797981,-1.618365124,-1.274138781,-0.9997059243,77.66497462,13.70558376,12.69035533,43.65482234
41051007201,2371,0.08603964572,0.260227752,0.2123176661,0.5259384226,0.067,0.096,0.136,1141.909805,569.2692491,0.1642405712,0.215406261,0.1998163911,90,0.6593245228,0.2037115141,0.04428511177,0.03627161535,0,0.2345002109,2.328266291,1.095792424,-0.9137272259,2.510331489,83.75634518,85.78680203,21.82741117,79.18781726
41051007202,3155,0.171473851,0.1676703645,0.2381852552,0.5318541997,0.057,0.092,0.13,474.0327079,193.8200295,0.1595400838,0.2584091276,0.4455941553,78,0.6546052632,0.3949286846,0.04877250409,0.1369255151,0.03076923077,0.4735340729,1.499044914,-3.630325839,-0.01646833146,-2.147749256,75.12690355,2.030456853,52.28426396,25.88832487
41051007300,1099,0.05459508644,0.07825295723,0.4418604651,0.8061874431,0.048,0.079,0.147,127.5857924,17.99435653,0.08247358744,0.1041947415,0.5193135878,86,0.9535135135,0.1847133758,0.293144208,0.04276615105,0.004595588235,0.3248407643,-2.266641115,-0.3696459231,-3.960319447,-6.596606485,15.2284264,32.48730964,0.5076142132,1.015228426
41051007400,3845,0.3050715215,0.1037711313,0.1027568922,0.4681404421,0.056,0.1,0.156,6856.619371,2303.966769,0.2406915544,0.02919254658,0.5905838509,83,0.6323070058,0.5524057217,0.02893518519,0.1724317295,0.09676487579,0.5859557867,2.756271214,-0.8331575852,1.182566889,3.105680518,88.3248731,23.35025381,81.72588832,83.24873096
41051007500,5073,0.1781983048,0.07096392667,0.2361111111,0.4920165582,0.041,0.073,0.108,7154.607451,2563.981144,0.2195468799,0.05037468776,0.5239217319,86,0.5181743646,0.3863591563,0.03689403689,0.09698403312,0.02392444911,0.3966095013,-1.266943251,0.4831307544,-0.3225416089,-1.106354105,30.45685279,67.51269036,43.14720812,40.60913706
41051007600,3471,0.2281763181,0.07519446845,0.3486590038,0.5030250648,0.046,0.08,0.131,6132.707599,2636.127841,0.1777995295,0.04,0.5868112676,83,0.6919315403,0.3955632383,0.03094362745,0.2172284644,0.0637254902,0.4482857966,0.5837548137,-0.7823586774,1.221848969,1.023245106,60.91370558,24.87309645,83.75634518,62.94416244
